Calciumhydroxid;Calciumhydroxid;1;1305-62-0;215-137-3;1;;TRGS900;MAK;EU;;1150;zum Stoff
Calcium-3-hydroxy-4-[(1-sulfonato-2-naphthyl)azo]-2-naphthoat;Calciumhydroxysulfonatonaphthylazonaphthoat;1;6417-83-0;229-142-3;;23,7;;;;;;
Calciumiodat;Calciumiodat;1;7789-80-2;232-191-3;;1,881;;;;;122822;zum Stoff
Calciummagnesiumdihydroxidoxid;Calciummagnesiumdihydroxidoxid;1;58398-71-3;261-235-4;1;;;;;;147488;zum Stoff
Calciummagnesiumoxid;Calciummagnesiumoxid;1;37247-91-9;253-425-0;1;;;;;;140636;zum Stoff
Calciummagnesium(2+)-oxocalciumdihydroxidcarbonat;Calciummagnesiumoxocalciumdihydroxidcarbonat;1;-;923-511-9;5;5;;;;;;
Calciummetaborat (Ca(BO2)2) und Calciumtetraborat (CaB4O7), amorphe Reaktionsprodukte von Borsäure mit Kalk;Calciummetaborat und Calciumtetraborat  amorphe Reaktionsprodukte von Borsäure mit Kalk;1;-;701-311-0;;8,3;;;;;;
Calciummolybdat;Calciummolybdat;1;7789-82-4;232-192-9;;23,29;;;;;122823;zum Stoff
Calciumneodecanoat;Calciumneodecanoat;1;27253-33-4;248-375-1;;1,46;;;;;;
Calciumnitrit;Calciumnitrit;1;13780-06-8;237-424-2;;1,3;;;;;;
Calciumoxid;Calciumoxid;1;1305-78-8;215-138-9;1;;TRGS900;MAK;EU;;1200;zum Stoff
Calciumphosphinat;Calciumphosphinat;1;7789-79-9;232-190-8;;0,821;;;;;;
Calciumpolysulfide;Calciumpolysulfide;1;1344-81-6;215-709-2;;7,4;;;;;500029;zum Stoff
Calciumstearat;Calciumstearat;1;1592-23-0;216-472-8;;32,9;;;;;20980;zum Stoff
Calciumsulfat;Calciumsulfat;1;7778-18-9;231-900-3;;21,17;TRGS900;MAK;;;1170;zum Stoff
Calciumsulfit;Calciumsulfit;1;10257-55-3;233-596-8;;284;;;;;3920;zum Stoff
Calciumthioglykolat;Calciumthioglykolat;1;29820-13-1;249-881-5;;1,41;TRGS900;MAK;;;137604;zum Stoff
Calciumthiosulfat;Calciumthiosulfat;1;10124-41-1;233-333-7;;351;;;;;123739;zum Stoff
Calcium-3,5,5-trimethylhexanoat;Calciumtrimethylhexanoat;1;64216-15-5;264-731-9;;15,7;;;;;;
Calciumzinksalze von Oligomeren von Kolophonium;Calciumzinksalze von Oligomeren von Kolophonium;1;-;920-105-3;10;;;;;;;
Calciumzinntrioxid;Calciumzinntrioxid;1;12013-46-6;234-585-0;;2;TRGS900;;;krebserzeugend;124767;zum Stoff
Camphen;Camphen;1;79-92-5;201-234-8;;110,19;;;;;570094;zum Stoff
Campher;Campher;1;76-22-2;200-945-0;;17,632;;;;;510778;zum Stoff
Caprinoguanamin;Caprinoguanamin;1;5921-65-3;227-645-2;;2,63;;;;;;
epsilon-Caprolactam;Caprolactam;1;105-60-2;203-313-2;5;;TRGS900;MAK;EU;;13240;zum Stoff
epsilon-Caprolacton;Caprolacton;1;502-44-3;207-938-1;7;4,1;;;;;39250;zum Stoff
ε-Caprolacton, oligomere Reaktionsprodukte mit 2,2'-Oxydiethanol;Caprolacton oligomere Reaktionsprodukte mit Oxydiethanol;1;36890-68-3;500-092-7;;12;;;;;;
Capronsäure;Capronsäure;1;142-62-1;205-550-7;;17,632;;;;;28160;zum Stoff
Caprylaldehyd;Caprylaldehyd;1;124-13-0;204-683-8;;1,3;;;;;40630;zum Stoff
Captan;Captan;1;133-06-2;205-087-0;0,012;;;;;;10870;zum Stoff
Carbamidsäure, [1,3-Phenylenbis[methyleniminocarbonylimino(methyl-3,1-phenylen)]]bis-, diisotridecylester;Carbamidsäure Phenylenbismethyleniminocarbonyliminomethylphenylenbis diisotridecylester;1;865536-03-4;617-879-7;;16,4;;;;;;
Carbazamidinphosphat;Carbazamidinphosphat;1;24413-21-6;246-237-5;;7,3;;;;;;
Carbazamidinsulfat ;Carbazamidinsulfat ;1;2834-84-6;220-605-5;;7,3;;;;;;
Carbodihydrazid;Carbodihydrazid;1;497-18-7;207-837-2;;2,64;;;;;12460;zum Stoff
Carbohydrate und Zucker, Hexite, Anhydro-;Carbohydrate und Zucker Hexite Anhydro;1;100683-96-3;309-665-4;;23,5;;;;;;
Carbonsäuren, C5-9;Carbonsäuren;1;68603-84-9;271-676-4;;32,9;;;;;;
m,m'-[Carbonylbis[imino(3-methoxy-p-phenylen)azo]]bis(benzolsulfon)säure, Verbindung mit 2,2'-Iminodiethanol (1:2);Carbonylbisiminomethoxyphenylenazobisbenzolsulfonsäure;1;71550-21-5;275-602-1;;0,16;;;;;;
(3E)-3-[[4-(2-Carboxyethylcarbamoyl)phenyl]hydrazinyliden]-6-oxocyclohexa-1,4-dien-1-carbonsäure;Carboxyethylcarbamoylphenylhydrazinylidenoxocyclohexadiencarbonsäure;1;80573-04-2;617-116-8;;3,29;;;;;;
(Carboxymethyl)dimethyl(3-((1-oxoundecenyl)amino)propyl)ammoniumhydroxid;Carboxymethyldimethyloxoundecenylaminopropylammoniumhydroxid;1;98510-75-9;308-783-3;;5,23;;;;;;
N-Carboxymethyliminobis(ethylennitrilo)tetraessigsäure;Carboxymethyliminobisethylennitrilotetraessigsäure;1;67-43-6;200-652-8;1,5;;;;;;100377;zum Stoff
Carvacrol;Carvacrol;1;499-75-2;207-889-6;;0,439;;;;;;
Carvacrol;Carvacrol;2;499-75-2;207-889-6;;9,87;;;;;;
"Cashew (Anacardium occidentale) Nutshell Extrakt, decarboxyliert (""Technical Grade"")";Cashew Anacardium occidental) Nutshell Extrakt decarboxyliert Technical Grade;1;-;941-216-3;;0,88;;;;;;
Cashew (Anacardium occidentale) Nutshell Extrakt, decarboxyliert, destilliert;Cashew Anacardium occidentale Nutshell Extrakt decarboxyliert destilliert;1;8007-24-7;700-991-6;;7,4;;;;;;
Cashew (Anacardium occidentale) Nutshell Extrakt, decarboxyliert, destilliert;Cashew Anacardium occidentale Nutshell Extrakt decarboxyliert destilliert;2;8007-24-7;700-991-6;;16,7;;;;;;
"Cashew (Anacardium occidentale) Nutshell Extrakt, decarboxyliert, destilliert (""Destillierte Residue Grade"")";Cashew Anacardium occidentale Nutshell Extrakt decarboxyliert destilliert Destillierte Residue Grade;1;-;941-212-1;;0,88;;;;;;
Cashew-Schalenöl, oligomere Reaktionsprodukte mit 1-Chlor-2,3-epoxypropan;Cashew-Schalenöl oligomere Reaktionsprodukte mit Chlorepoxypropan;1;68413-24-1;500-210-7;;0,73;;;;;;
Cäsiumaluminiumfluoride - Komplex;Cäsiumaluminiumfluoride Komplex;1;138577-01-2;434-690-3;0,05;0,05;;;;;;
Cäsiumformiat;Cäsiumformiat;1;3495-36-1;222-492-8;;0,53;;;;;;
Cäsiumhydroxid;Cäsiumhydroxid;1;21351-79-1;244-344-1;1;1,31;;;;;132957;zum Stoff
Cäsiumiodid;Cäsiumiodid;1;7789-17-5;232-145-2;;2,3;;;;;122794;zum Stoff
Cäsiumkaliumfluoroaluminat;Cäsiumkaliumfluoroaluminat;1;-; ;0,14;;;;;;;
Cäsiumnitrat;Cäsiumnitrat;1;7789-18-6;232-146-8;;1,71;;;;;122795;zum Stoff
Cäsiumsulfat;Cäsiumsulfat;1;10294-54-9;233-662-6;;0,82;;;;;124004;zum Stoff
Cäsiumtetrafluoraluminat;Cäsiumtetrafluoraluminat;1;39211-00-2;630-337-4;;0,35;;;;;;
Cer, Späne;Cer;1;7440-45-1;231-154-9;;8,13;;;;;8430;zum Stoff
Cer(3+)acetat;Ceracetat;1;537-00-8;208-654-0;1,6;1,9;;;;;;
Ceraphyl 55;Ceraphyl 55;1;-;458-930-1;;49;;;;;;
Ceroxalat;Ceroxalat;1;139-42-4;205-362-5;;0,9;;;;;102552;zum Stoff
Cetiol CC, Dicaprylylcarbonat;Cetiol CC Dicaprylylcarbonat;1;-;434-850-2;;293;;;;;;
Cetyltrimethylammoniumchlorid;Cetyltrimethylammoniumchlorid;1;112-02-7;203-928-6;;3,32;;;;;492772;zum Stoff
CGX ANUCA 0386;Cgx Anuca;1;-;456-830-2;;70,5;;;;;;
Chemische Glasfasern (Silikatfasern) mit zufälliger Orientierung mit einem Gehalt an Alkalioxid und Erdalkalioxid (Na2O+K2O+CaO+MgO+BaO) von mehr als 18 Gew.%.;Chemische Glasfasern Silikatfasern mit zufälliger Orientierung mit einem Gehalt an Alkalioxid und Erdalkalioxid;1;-;926-771-1;9;;;;;;;
Chenodeoxycholsäure;Chenodeoxycholsäure;1;474-25-9;207-481-8;;0,67;;;;;530493;zum Stoff
Chinacridon;Chinacridon;1;1047-16-1;213-879-2;3;147;;;;;491348;zum Stoff
Chinolin-8-ol;Chinolinol;1;148-24-3;205-711-1;;3,29;;;;;492953;zum Stoff
Chlor;Chlor;1;7782-50-5;231-959-5;0,75;0,75;TRGS900;MAK;EU;;7170;zum Stoff
2-Chloracetamid;Chloracetamid;1;79-07-2;201-174-2;;0,705;;;;;20380;zum Stoff
Chloralhydrat;Chloralhydrat;1;302-17-0;206-117-5;;1,716;;;;;510108;zum Stoff
Chloralkane, C10-C13;Chloralkane;1;85535-84-8;287-476-5;;29,4;;;;;492006;zum Stoff
Chloralkane (C14-17);Chloralkane;1;85535-85-9;287-477-0;;6,7;TRGS900;;;;532584;zum Stoff
Chloramid;Chloramid;1;10599-90-3;234-217-9;0,00383;;;;;;124460;zum Stoff
Chloramin T;Chloramin T;1;127-65-1;204-854-7;;19,1;;;;;510110;zum Stoff
4-({4-Chlor-6-amino-1,3,5-triazin-2-yl}amino)-2-{(E)-[1-ethyl-6-hydroxy-4-methyl-2-oxo-5-methyl-1,2-dihydropyridin-3-yl]diazenyl}, polysulfonate/zu , polyphenyl, Natrium/Kalium salz (1:2) ;Chloraminotriazinylaminoethylhydroxymethyloxomethyldihydropyridinyldiazenyl polysulfonat zu polyphenyl Natrium Kalium Salz ;1;111850-26-1;402-480-0;;11,8;;;;;;
3-Chloranilin;Chloranilin;1;108-42-9;203-581-0;;0,367;;;;;18790;zum Stoff
2-Chlorbenzaldehyd;Chlorbenzaldehyd;1;89-98-5;201-956-3;;2,06;;;;;15960;zum Stoff
Chlorbenzol;Chlorbenzol;1;108-90-7;203-628-5;;23;TRGS900;MAK;EU;;11950;zum Stoff
Chlorbenzol;Chlorbenzol;2;108-90-7;203-628-5;42,3;42,3;TRGS900;MAK;EU;;11950;zum Stoff
4-Chlorbenzotrifluorid;Chlorbenzotrifluorid;1;98-56-6;202-681-1;;1,025;;;;;34620;zum Stoff
2-(4-Chlorbenzoyl)benzoesäure;Chlorbenzoylbenzoesäure;1;85-56-3;201-615-9;;1,64;;;;;30780;zum Stoff
1-Chlorbutan;Chlorbutan;1;109-69-3;203-696-6;;3,4;TRGS900;;;;26510;zum Stoff
(1S)-1-[3-[(1E)-2-(7-Chlorchinolin-2-yl)ethenyl]phenyl]-3-[2-(2-hydroxypropan-2-yl)phenyl]propanol;Chlorchinolinylethenylphenylhydroxypropanylphenylpropanol;1;287930-77-2;608-251-3;;1,47;;;;;;
2-[(5-Chlor-8-chinolinyl)oxy]essigsäure;Chlorchinolinyloxyessigsäure;1;88349-88-6;635-476-4;;7;;;;;;
6-(2-Chlor-6-cyano-4-nitrophenylazo)-4-methoxy-3-(N-(metho-xycarbonylmethyl)-N-(1-methoxycarbonylethyl)amino)acetanilid;Chlorcyanonitrophenylazomethoxymethoxycarbonylmethylmethoxycarbonylethylaminoacetanilid;1;204277-61-2;430-500-8;;4,7;;;;;535951;zum Stoff
1-Chlor-N,N-diethyl-1,1-diphenyl-1-(phenylmethyl)-phosphoramin;Chlordiethyldiphenylphenylmethylphosphoramin;1;82857-68-9;411-370-1;;0,098;;;;;901199;zum Stoff
5-Chlor-1,3-dihydro-1-(4-piperidinyl)-2H-benzimidazol-2-on;Chlordihydropiperidinylbenzimidazolon;1;53786-28-0;258-771-6;;1,175;;;;;;
1-Chlor-2,3-dimethylbenzol;Chlordimethylbenzol;1;608-23-1;480-880-4;;2,73;;;;;;
Chlordimethyloctadecylsilan;Chlordimethyloctadecylsilan;1;18643-08-8;242-472-2;76,16;;;;;;;
Chlordimethylvinylsilan;Chlordimethylvinylsilan;1;1719-58-0;217-007-1;26,5;;;;;;110742;zum Stoff
Chlordioxid;Chlordioxid;1;10049-04-4;233-162-8;0,304;;TRGS900;MAK;;;1640;zum Stoff
Chloressigsäure;Chloressigsäure;1;79-11-8;201-178-4;2;4;TRGS900;MAK;;;10910;zum Stoff
Chlorethan;Chlorethan;1;75-00-3;200-830-5;;37,7;TRGS900;;EU;;18540;zum Stoff
2-(2-Chlorethoxy)ethanol;Chlorethoxyethanol;1;628-89-7;211-059-9;;3,016;;;;;106366;zum Stoff
5-({4-Chlor-6-[ethyl(phenyl)amino]-1,3,5-triazin-2-yl}amino)-4-hydroxy-3-[(1-sulfo-2-naphthyl)diazenyl]naphthalin-2,7-disulfonsäure, Lithiumnatriumsalze;Chlorethylphenylaminotriazinylaminohydroxysulfonaphthyldiazenylnaphthalindisulfonsäure Lithium Natriumsalze;1;-;942-803-7;;16,4;;;;;;
Chlorhexidindigluconat;Chlorhexidindigluconat;1;18472-51-0;242-354-0;;0,42;;;;;131272;zum Stoff
4-Chlor-4'-hydroxybenzophenon;Chlorhydroxybenzophenon;1;42019-78-3;255-627-4;;7,663;;;;;142574;zum Stoff
[[2-[2-[2-(3-Chlor-2-hydroxy-propoxy)propoxymethyl]-3-(2-prop-2-enyloxypropoxy)-2-(2-prop-2-enyloxypropoxymethyl)propoxy]-1-methyl-ethyl]prop-2-enoat;Chlorhydroxypropoxypropoxymethylpropenyloxypropoxypropenyloxypropoxymethylpropoxymethylethylpropenoat;1;57903-73-8;611-591-5;;2,2;;;;;;
(3-Chlor-2-hydroxypropyl)trimethylammoniumchlorid;Chlorhydroxypropyltrimethylammoniumchlorid;1;3327-22-8;222-048-3;;5,95;;;;;492120;zum Stoff
Chlorierte Paraffinwachse und Kohlenwasserstoffwachse;Chlorierte Paraffinwachse und Kohlenwasserstoffwachse;1;63449-39-8;264-150-0;;63,5;;;;;491130;zum Stoff
4-Chlor-m-kresol;Chlorkresol;1;59-50-7;200-431-6;;6,289;;;;;510424;zum Stoff
Chlormethan;Chlormethan;1;74-87-3;200-817-4;;12,5;TRGS900;MAK;EU;;11220;zum Stoff
2-{2-Chlor-4-methansulfonyl-3-[(oxolan-2-ylmethoxy)methyl]benzoyl}cyclohexan-1,3-dion;Chlormethansulfonyloxolanylmethoxymethyl benzoylcyclohexandion;1;473278-76-1;695-022-6;;0,0158;;;;;;
4-Chlor-N-methylpiperidinhydrochlorid;Chlormethylpiperidinhydrochlorid;1;5570-77-4;226-942-4;;798,7;;;;;;
4-Chlor-N-methylpiperidinhydrochlorid;Chlormethylpiperidinhydrochlorid;1;5892-10-4;227-567-9;;3,8;;;;;;
(Chlormethyl)triethoxysilan;Chlormethyltriethoxysilan;1;15267-95-5;239-311-3;;154,7;;;;;128705;zum Stoff
[2-[[4-[(2-Chlor-4-nitrophenyl)azo]phenyl]ethylamino]ethyl](2-hydroxypropyl)dimethylammoniumacetat;Chlornitrophenylazophenylethylaminoethylhydroxypropyldimethylammoniumacetat;1;82205-20-7;279-919-6;;2,93;;;;;;
1-[2-[[4-[(2-Chlor-4-nitrophenyl)azo]phenyl]ethylamino]ethyl]pyridiniumacetat;Chlornitrophenylazophenylethylaminoethylpyridiniumacetat;1;59709-10-3;261-873-3;;49,3;;;;;;
1-[(2-Chlor-4-nitrophenyl)azo]-2-naphthol;Chloronitrophenylazonaphthol;1;2814-77-9;220-562-2;;2,939;;;;;;
Chloropren;Chloropren;1;126-99-8;204-818-0;0,8;2,4;;;;krebserzeugend;11630;zum Stoff
3-Chlorperbenzoesäure;Chlorperbenzoesäure;1;937-14-4;213-322-3;;2,64;;;;;510552;zum Stoff
Chlorphenesin;Chlorphenesin;1;104-29-0;203-192-6;;1,64;;;;;;
1-(3-Chlorphenyl)-4-(3-chlorpropyl)piperaziniumchlorid;Chlorphenylchlorpropylpiperaziniumchlorid;1;52605-52-4;258-038-0;;3,95;;;;;144694;zum Stoff
4-(2-Chlorphenyl)-N-cyclohexyl-N-ethyl-5-oxo-4,5-dihydro-1H-tetrazol-1-carboxamid;Chlorphenylcyclohexylethyloxodihydrotetrazolcarboxamid;1;158237-07-1;605-140-1;;0,145;;;;;;
N,N'-(2-Chlor-1,4-phenylen)bis[4-[(4-chlor-2-nitrophenyl)azo]-3-hydroxynaphthalin-2-carboxamid];Chlorphenylenbischlornitrophenylazohydroxynaphthalincarboxamid;1;35869-64-8;252-772-5;3;;;;;;140075;zum Stoff
N,N'-(2-Chlor-1,4-phenylen)bis(4-((2,5-dichlorphenyl)azo)-3-hydroxynaphthalin-2-carboxamid);Chlorphenylenbisdichlorphenylazohydroxynaphthalincarboxamid;1;5280-78-4;226-106-9;3;;;;;;117971;zum Stoff
2-Chlor-p-phenylendiamin;Chlorphenylendiamin;1;615-66-7;210-441-2;;3,29;;;;;;
2-Chlorpropan;Chlorpropan;1;75-29-6;200-858-8;;91,5;;;;;10650;zum Stoff
3-Chlor-1,2-propandiol;Chlorpropandiol;1;96-24-2;202-492-4;;0,29;TRGS900;MAK;;;29630;zum Stoff
3-Chlorpropen;Chlorpropen;1;107-05-1;203-457-6;;1,1;;;;;24580;zum Stoff
(3-Chlorprop-1-enyl)benzol;Chlorpropenylbenzol;1;2687-12-9;220-246-4;;0,129;;;;;;
(3-Chlorpropyl)diethoxymethylsilan;Chlorpropyldiethoxymethylsilan;1;13501-76-3;236-828-6;;17,14;;;;;126650;zum Stoff
1-(3-Chlorpropyl)-1,3-dihydro-2H-benzimidazol-2-on;Chlorpropyldihydrobenzimidazolon;1;62780-89-6;263-731-6;;1,18;;;;;;
(3-Chlorpropyl)dimethoxymethylsilan;Chlorpropyldimethoxymethylsilan;1;18171-19-2;242-056-0;;16,4;;;;;131018;zum Stoff
(3-Chlorpropyl)dimethoxymethylsilan;Chlorpropyldimethoxymethylsilan;2;18171-19-2;242-056-0;;260;;;;;131018;zum Stoff
(3-Chlorpropyl)dimethoxymethylsilan;Chlorpropyldimethoxymethylsilan;3;18171-19-2;242-056-0;;16;;;;;131018;zum Stoff
(3-Chlorpropyl)triethoxysilan;Chlorpropyltriethoxysilan;1;5089-70-3;225-805-6;;68;;;;;39670;zum Stoff
3-Chlorpropyltrimethoxysilan;Chlorpropyltrimethoxysilan;1;2530-87-2;219-787-9;;68;;;;;494258;zum Stoff
1-(3-Chlorpyridin-2-yl)-N-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]-3-{[5-(trifluormethyl)-2H-tetrazol-2-yl] methyl}-1H-Pyrazol-5-carboxamid;Chlorpyridinylcyanomethylmethylcarbamoylphenyltrifluormethyltetrazolylmethyl Pyrazolcarboxamid;1;1229654-66-3;810-161-6;;11,2;;;;;;
4-Chlorresorcin;Chlorresorcin;1;95-88-5;202-462-0;;4,996;;;;;492558;zum Stoff
Chlorschwefelsäure;Chlorschwefelsäure;1;7790-94-5;232-234-6;;0,111;;;;;2460;zum Stoff
4-[(4-Chlor-6-{[(3 oder 4)-sulfophenyl]amino}-1,3,5-triazin-2-yl)amino]-2-{[1-ethyl-2-hydroxy-4-methyl-6-oxo-5-(sulfonatomethyl)-1,6-dihydropyridin-3-yl]diazenyl}benzolsulfonsäure, Lithiumnatriumsalze;Chlorsulfophenylaminotriazinylaminoethylhydroxymethyoxosulfonatomethyldihydropyridinyldiazenylbenzolsulfonsäure;1;-;942-795-5;;16,4;;;;;;
5-((4-Chlor-6-((3-sulfophenyl)amino)-1,3,5-triazin-2-yl)amino)-4-hydroxy-3-((4-((2-(sulfooxy)ethyl)sulfonyl)phenyl)azo)naphthalin-2,7-disulfonsäure, Natriumsalz;Chlorsulfophenylaminotriazinylaminohydroxysulfooxyethylsulfonylphenylazonaphthalindisulfonsäure Natriumsalz;1;78952-61-1;279-015-1;;15;;;;;491791;zum Stoff
(1Z)-1-Chloro-2,3,3,3-tetrafluoroprop-1-ene;Chlortetrafluorpropen;1;111512-60-8;813-937-2;;1260;;;;;;
2-Chlortoluol;Chlortoluol;1;95-49-8;202-424-3;3,52;3,52;;;;;13950;zum Stoff
4,4'-((6-Chlor-1,3,5-triazin-2,4-diyl)diimino)bis(5-hydroxy-6-((4-((2-(sulfooxy)ethyl)sulfonyl)phenyl)azo)naphthalin-2,7-disulfon)säure, Natriumsalz;Chlortriazindiyldiiminobishydroxysulfooxyethylsulfonylphenylazonaphthalindisulfonsäure Natriumsalz;1;94158-79-9;303-152-9;;15;;;;;184871;zum Stoff
Chlortrifluorethen;Chlortrifluorethen;1;79-38-9;201-201-8;;2,77;;;;;34810;zum Stoff
4-(4-((((4-Chlor-3-(trifluormethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamid;Chlortrifluormethylphenylaminocarbonylaminophenoxymethylpyridinecarboxamid;1;284461-73-0;608-209-4;;0,08;;;;;;
(1E)-1-Chlor-3,3,3-trifluorprop-1-en;Chlortrifluorpropen;1;102687-65-0;700-486-0;;1779;;;;;;
(1Z)-1-Chlor-2,3,3-trifluorprop-1-en;Chlortrifluorpropen;1;1263679-68-0;824-458-3;;357,2;;;;;;
Chlorwasserstoff, wasserfrei;Chlorwasserstoff wasserfrei;1;7647-01-0;231-595-7;8;;TRGS900;MAK;EU;;1050;zum Stoff
Cholesterin;Cholesterin;1;57-88-5;200-353-2;;132;;;;;36750;zum Stoff
Cholinchlorid;Cholinchlorid;1;67-48-1;200-655-4;;338,5;;;;;27810;zum Stoff
Cholinhydrogencarbonat;Cholinhydrogencarbonat;1;78-73-9;201-137-0;;200,29;;;;;100600;zum Stoff
Cholinhydroxid;Cholinhydroxid;1;123-41-1;204-625-1;;146,69;;;;;102101;zum Stoff
Cholsäure;Cholsäure;1;81-25-4;201-337-8;;9,8;;;;;100680;zum Stoff
Chrom, Pulver;Chrom;1;7440-47-3;231-157-5;0,5;;TRGS900;;EU;;8190;zum Stoff
Chrom(III)-acetat;Chromacetat;1;1066-30-4;213-909-4;0,141;4,24;TRGS900;;;;108419;zum Stoff
Chrom(III)-acetathydroxid;Chromacetathydroxid;1;39430-51-8;254-447-3;0,141;4,24;TRGS900;;;;141533;zum Stoff
Chromalaun;Chromalaun;1;10141-00-1;233-401-6;;80,4;TRGS900;;EU;;3690;zum Stoff
Chromantimontitanlederfarbenrutil;Chromantimontitanlederfarbenrutil;1;68186-90-3;269-052-1;4;;;;;;;
Chromat(2-), (2,4-Dihydro-4-((2-hydroxy-4-nitrophenyl)azo)-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-))(3-((4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo)-2-hydroxy-5-nitrobenzolsulfonato(3-))-, Dinatrium;Chromat Dihydrohydroxynitrophenylazomethylphenylpyrazolonatodihydromethyloxophenylpyrazolylazohydroxynitrobenzolsulfonato Dinatrium;1;70209-87-9;274-386-6;;3,5;;;;;;
Chromat(3-), (3-((4,5-Dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo)-2-hydroxy-5-nitrobenzolsulfonato(3-))(3-hydroxy-4-((2-hydroxy-1-naphthalenyl)azo)-7-nitro-1-naphthalensulfonato(3-))-, Natrium;Chromat Dihydromethyloxophenylpyrazolylazohydroxynitrobenzolsulfonatohydroxyhydroxynaphthalenylazonitronaphthalensulfonato Natrium;1;84989-26-4;284-915-2;;0,51;;;;;;
Chrom(III)-chlorid;Chromchlorid;1;10025-73-7;233-038-3;0,31;2,61;TRGS900;;EU;;3040;zum Stoff
Chrom(III)-fluorid;Chromfluorid;1;7788-97-8;232-137-9;;2,4;TRGS900;MAK;EU;;3840;zum Stoff
Chrom(III)-hydroxynitrat;Chromhydroxynitrat;1;12158-37-1;601-791-0;;9;;;;;;
Chrom(III)-nitrat;Chromnitrat;1;13548-38-4;236-921-1;0,155;0,464;TRGS900;;EU;;126725;zum Stoff
Chrom(III)-4-oxopent-2-en-2-olat;Chromoxopentenolat;1;21679-31-2;244-526-0;;0,1983;;;;;;
C.I. ACID YELLOW 246;Ci Acid yellow 246;1;-;400-910-1;;2,35;;;;;;
1,8-Cineol;Cineol;1;470-82-6;207-431-5;;7,05;;;;;104020;zum Stoff
Cinnamylacetat;Cinnamylacetat;1;103-54-8;203-121-9;;2,35;;;;;;
Citral;Citral;1;5392-40-5;226-394-6;;9;;;;;70250;zum Stoff
Citronellal;Citronellal;1;106-23-0;203-376-6;;9;;;;;491257;zum Stoff
Citronellol;Citronellol;1;106-22-9;203-375-0;10;161,6;;;;;492685;zum Stoff
Citronellylacetat;Citronellylacetat;1;150-84-5;205-775-0;;17;;;;;102794;zum Stoff
Citronellylformiat;Citronellylformiat;1;105-85-1;203-338-9;;4,94;;;;;;
Climbazol;Climbazol;1;38083-17-9;253-775-4;;0,3;;;;;140942;zum Stoff
Cliochinol;Cliochinol;1;130-26-7;204-984-4;;4,305;;;;;102315;zum Stoff
Cobalt;Cobalt;1;7440-48-4;231-158-0;0,04;;;;;krebserzeugend;7270;zum Stoff
Cobalt, Borat 2-Ethylhexanoat Komplexe;Cobalt Borat Ethylhexanoat Komplexe;1;91782-60-4;295-032-7;0,1505;;;;;;;
Cobalt, Borat-Neodecanoat-Komplexe;Cobalt Borat Neodecanoat Komplexe;1;68457-13-6;270-601-2;0,1695;;;;;;;
Cobalt, Borat Propionat Komplexe;Cobalt Borat Propionat Komplexe;1;91782-61-5;295-033-2;0,1029;;;;;;;
Cobalt Lithium Mangan Nickel Oxide;Cobalt Lithium Mangan Nickel Oxide;1;-;480-390-0;0,003;;;;;;;
Cobalt Lithium Mangan Nickel Oxide;Cobalt Lithium Mangan Nickel Oxide;2;-;480-390-0;0,05;0,05;;;;;;
Cobalt Lithium Mangan Nickel Oxide;Cobalt Lithium Mangan Nickel Oxide;3;-;480-390-0;0,0509;;;;;;;
Cobalt Lithium Mangan Nickel Oxide;Cobalt Lithium Mangan Nickel Oxide;4;-;480-390-0;0,04;;;;;;;
Cobalt(II)-acetat;Cobaltacetat;1;71-48-7;200-755-8;0,1202;;;;;krebserzeugend;4210;zum Stoff
Cobalt(II)-acetylacetonat;Cobaltacetylacetonat;1;14024-48-7;237-855-6;0,1745;;;;;;495022;zum Stoff
Reaktionsmasse von Cobaltat(3-), Bis[2-[[[3-[2-[1-[[(2-chlorphenyl)amino]carbonyl]-2-(oxo-κO)propyl]diazenyl-κN1]-4-(hydroxy-κO)phenyl]sulfonyl]amino]benzoato(3-)]-, Natrium (1:3) and Tetrasnatrium-bis[2-[[[3-[[1-[(2-chloranilino)carbonyl]-2-oxopropyl]azo]-4-hydroxyphenyl]sulfonyl]amino]benzoato(3-)]cobaltat(4-) ;Cobaltat bischlorphenylaminocarbonyloxopropyldiazenylhydroxyphenylsulfonylaminobenzoato;1;-;941-792-6;;0,548;;;;;;
Cobaltbis(2-ethylhexanoat);Cobaltbisethylhexanoat;1;136-52-7;205-250-6;0,2351;;;;;;530219;zum Stoff
Cobalt(II)-carbonat;Cobaltcarbonat;1;513-79-1;208-169-4;0,0807;;;;;krebserzeugend;104536;zum Stoff
Cobalt(2+) C3/C10 Carboxylate Salze;Cobaltcarboxylate Salze;1;-;941-064-8;0,1951;;;;;;;
Cobalt(II)-chlorid;Cobaltchlorid;1;7646-79-9;231-589-4;0,0881;;;;;krebserzeugend;2590;zum Stoff
Cobaltdihydroxid;Cobaltdihydroxid;1;21041-93-0;244-166-4;0,0631;;;;;krebserzeugend;132802;zum Stoff
Cobalthydroxidoxid;Cobalthydroxidoxid;1;12016-80-7;234-614-7;0,0624;;;;;;;
